CustomerId,CatalogEntryId,score,qty,spend,u_idx,i_idx
78448CED-8B2E-4840-AD2C-0012699ED289,PMBRM1,8.711635396333776,3.0,42.81,25,255
78448CED-8B2E-4840-AD2C-0012699ED289,PMBRM2,19.142981108412936,8.0,114.16,25,256
78448CED-8B2E-4840-AD2C-0012699ED289,PR1416,5.476859247881081,2.0,57.96,25,257
78448CED-8B2E-4840-AD2C-0012699ED289,PW-CT-12,23.240504557867258,30.0,342.8,25,45
78448CED-8B2E-4840-AD2C-0012699ED289,PW-CT-9V,16.62582093318649,50.0,276.5,25,258
78448CED-8B2E-4840-AD2C-0012699ED289,PW-FBC,17.34867475372846,24.0,70.68,25,259
78448CED-8B2E-4840-AD2C-0012699ED289,PW-MPC,16.47677111691731,30.0,145.2,25,260
78448CED-8B2E-4840-AD2C-0012699ED289,PW727N,6.106407266642511,6.0,48.72,25,261
78448CED-8B2E-4840-AD2C-0012699ED289,PW727W,6.074528801000565,6.0,47.16,25,262
78448CED-8B2E-4840-AD2C-0012699ED289,PW747N,9.591520430236574,18.0,146.16,25,263
78448CED-8B2E-4840-AD2C-0012699ED289,PW747W,8.03356326048931,12.0,101.88,25,264
78448CED-8B2E-4840-AD2C-0012699ED289,PW7AW,6.074528801000565,6.0,47.16,25,265
78448CED-8B2E-4840-AD2C-0012699ED289,RCB1020,3.7930133911138517,1.0,12.37,25,266
78448CED-8B2E-4840-AD2C-0012699ED289,RF12G,16.597758776122944,20.0,402.33000000000004,25,24
78448CED-8B2E-4840-AD2C-0012699ED289,RF6GM,13.969458103287673,15.0,178.88,25,267
78448CED-8B2E-4840-AD2C-0012699ED289,RFBASS,6.016505695651837,2.0,100.14,25,268
78448CED-8B2E-4840-AD2C-0012699ED289,RJB1020,9.92322820613612,4.0,68.44,25,269
78448CED-8B2E-4840-AD2C-0012699ED289,RJB1025,4.96161410306806,2.0,34.22,25,270
78448CED-8B2E-4840-AD2C-0012699ED289,S1330,5.031779862073364,2.0,36.78,25,271
78448CED-8B2E-4840-AD2C-0012699ED289,S13H30,15.378570561121201,6.0,49.760000000000005,25,272
78448CED-8B2E-4840-AD2C-0012699ED289,S1430,5.031779862073364,2.0,36.78,25,273
78448CED-8B2E-4840-AD2C-0012699ED289,S14H30,40.377943912634805,47.0,414.07000000000005,25,274
78448CED-8B2E-4840-AD2C-0012699ED289,SD200,4.297016300614834,2.0,17.12,25,275
78448CED-8B2E-4840-AD2C-0012699ED289,SD400,10.236259277277068,7.0,65.1,25,276
78448CED-8B2E-4840-AD2C-0012699ED289,SRBLA,4.460485124145965,3.0,16.47,25,277
78448CED-8B2E-4840-AD2C-0012699ED289,T-RODS,12.331779458770393,10.0,126.9,25,278
78448CED-8B2E-4840-AD2C-0012699ED289,TDSB,10.339117849574457,4.0,97.48,25,279
78448CED-8B2E-4840-AD2C-0012699ED289,TT10C7,7.05145244608865,2.0,18.47,25,280
78448CED-8B2E-4840-AD2C-0012699ED289,TT10G1,3.414846178686039,1.0,8.16,25,281
78448CED-8B2E-4840-AD2C-0012699ED289,TT10G2,8.577171712391735,4.0,33.96,25,282
78448CED-8B2E-4840-AD2C-0012699ED289,TT10GR,12.017881401667694,5.0,42.36,25,283
78448CED-8B2E-4840-AD2C-0012699ED289,TT12EC2S,7.202865459268703,2.0,20.08,25,284
78448CED-8B2E-4840-AD2C-0012699ED289,TT12G1,17.604332973143844,9.0,78.47,25,285
78448CED-8B2E-4840-AD2C-0012699ED289,TT12G2,12.629425270137315,6.0,50.96,25,286
78448CED-8B2E-4840-AD2C-0012699ED289,TT12GR,7.730815454352361,3.0,25.349999999999998,25,287
78448CED-8B2E-4840-AD2C-0012699ED289,TT12HG,7.242335767525523,2.0,20.52,25,288
78448CED-8B2E-4840-AD2C-0012699ED289,TT13C7,8.10516892108527,3.0,31.18,25,289
78448CED-8B2E-4840-AD2C-0012699ED289,TT13EC2S,15.486834269628007,5.0,53.339999999999996,25,290
78448CED-8B2E-4840-AD2C-0012699ED289,TT13G1,19.70910865895041,12.0,110.12,25,291
78448CED-8B2E-4840-AD2C-0012699ED289,TT13G2,14.26885384144046,8.0,73.61,25,292
78448CED-8B2E-4840-AD2C-0012699ED289,TT13GR,16.44889531282356,7.0,65.69999999999999,25,293
78448CED-8B2E-4840-AD2C-0012699ED289,TT13HG,14.735352502677173,4.0,43.97,25,294
78448CED-8B2E-4840-AD2C-0012699ED289,TT14C7,11.899161132524892,4.0,43.7,25,295
78448CED-8B2E-4840-AD2C-0012699ED289,TT14EC2S,9.167945647748432,4.0,46.31999999999999,25,296
78448CED-8B2E-4840-AD2C-0012699ED289,TT14G1,17.386638369673754,8.0,77.68,25,297
78448CED-8B2E-4840-AD2C-0012699ED289,TT14G2,12.380187049293037,5.0,48.23,25,298
78448CED-8B2E-4840-AD2C-0012699ED289,TT14HG,4.570525563927154,2.0,22.82,25,299
78448CED-8B2E-4840-AD2C-0012699ED289,TT15G1,4.523245593852951,2.0,21.72,25,300
78448CED-8B2E-4840-AD2C-0012699ED289,TT15G2,4.523245593852951,2.0,21.72,25,301
78448CED-8B2E-4840-AD2C-0012699ED289,TT16C7,3.813739521630969,1.0,12.65,25,302
78448CED-8B2E-4840-AD2C-0012699ED289,TT16EC2S,9.32540260881646,4.0,50.24,25,303
78448CED-8B2E-4840-AD2C-0012699ED289,TT16G1,19.8543419160182,11.0,119.13,25,304
78448CED-8B2E-4840-AD2C-0012699ED289,TT16G2,18.89895673813816,11.0,121.44,25,305
78448CED-8B2E-4840-AD2C-0012699ED289,TT16GR,12.740551295072448,5.0,54.81,25,306
78448CED-8B2E-4840-AD2C-0012699ED289,TT16HG,8.481814846031726,3.0,37.92,25,307
78448CED-8B2E-4840-AD2C-0012699ED289,TT18G1,3.9414849771884475,1.0,14.51,25,308
78448CED-8B2E-4840-AD2C-0012699ED289,TT18GR,3.8892071133007304,1.0,13.72,25,309
78448CED-8B2E-4840-AD2C-0012699ED289,TX2BW,5.928580820965489,6.0,40.62,25,310
78448CED-8B2E-4840-AD2C-0012699ED289,TXJRW,7.809641801706856,12.0,81.24,25,311
78448CED-8B2E-4840-AD2C-0012699ED289,TXJZW,7.921353699894981,12.0,90.96,25,312
78448CED-8B2E-4840-AD2C-0012699ED289,TXR5AN,5.955603086156844,6.0,41.76,25,313
78448CED-8B2E-4840-AD2C-0012699ED289,XLB032,4.734367509419584,5.0,14.4,25,314
78448CED-8B2E-4840-AD2C-0012699ED289,XLB045,11.105105683597031,15.0,42.5,25,315
78448CED-8B2E-4840-AD2C-0012699ED289,XLB050,4.734367509419584,5.0,14.4,25,316
78448CED-8B2E-4840-AD2C-0012699ED289,XLB065,4.915064370486537,5.0,17.45,25,317
78448CED-8B2E-4840-AD2C-0012699ED289,XLB080,11.58914653584986,15.0,54.7,25,318
78448CED-8B2E-4840-AD2C-0012699ED289,XLB110,5.150596984114906,5.0,22.35,25,319
78448CED-8B2E-4840-AD2C-0012699ED289,XLB125,10.48108696322287,10.0,49.099999999999994,25,320
78448CED-8B2E-4840-AD2C-0012699ED289,XLB130,5.2268439945173775,5.0,24.2,25,321
78448CED-8B2E-4840-AD2C-0012699ED289,XTAPB1253,10.134621273877247,20.0,168.8,25,322
78448CED-8B2E-4840-AD2C-0012699ED289,XTAPB1670,5.747148362237912,5.0,41.4,25,323
795F46C7-906F-4462-9494-0002B3D717C5,1XVP4-5,1.2,1.0,0.0,26,15
795F46C7-906F-4462-9494-0002B3D717C5,EJ16-10P,5.490322445463541,1.0,71.99,26,324
795F46C7-906F-4462-9494-0002B3D717C5,EJ16-B25,6.0751209844095575,1.0,129.99,26,325
795F46C7-906F-4462-9494-0002B3D717C5,EXL115-10P,15.982847148152029,4.0,185.96,26,326
795F46C7-906F-4462-9494-0002B3D717C5,EXL115-B25,29.50349742942837,5.0,546.9499999999999,26,327
8281E65F-F84A-4F53-A5A1-00005E04D29C,EPN110,8.10875477931522,1.0,1000.0,27,328
8281E65F-F84A-4F53-A5A1-00005E04D29C,NB1252BT,7.88586094706836,1.0,800.0,27,329
8B7BC4C6-3DA3-49F9-A944-000030E298C6,2CBP6-100,5.093247850101812,1.0,48.07,28,330
92AACDA7-BFCE-438C-AE64-000C08263774,ARF7GM,83.33911149933262,71.0,1102.56,29,95
92AACDA7-BFCE-438C-AE64-000C08263774,B08G1,3.8616571615325,1.0,13.32,29,331
92AACDA7-BFCE-438C-AE64-000C08263774,B08G2,3.4731562823032336,1.0,8.71,29,332
92AACDA7-BFCE-438C-AE64-000C08263774,B10G1,8.518354999439536,3.0,39.47,29,333
92AACDA7-BFCE-438C-AE64-000C08263774,B10G12,3.5466019784108203,1.0,9.45,29,334
92AACDA7-BFCE-438C-AE64-000C08263774,B10G2,19.1720901735658,10.0,106.4,29,96
92AACDA7-BFCE-438C-AE64-000C08263774,B10UV1,4.419448800171308,2.0,19.48,29,335
92AACDA7-BFCE-438C-AE64-000C08263774,B12G1,12.601185455467498,5.0,52.18000000000001,29,97
92AACDA7-BFCE-438C-AE64-000C08263774,B12G12,3.5915113021884473,1.0,9.93,29,336
92AACDA7-BFCE-438C-AE64-000C08263774,B12G2,20.90771237274263,13.0,145.27,29,98
92AACDA7-BFCE-438C-AE64-000C08263774,B12UV1,17.23179035894441,8.0,81.68,29,337
92AACDA7-BFCE-438C-AE64-000C08263774,B13G1,27.03016387325257,13.0,145.38,29,100
92AACDA7-BFCE-438C-AE64-000C08263774,B13G1RD,3.7368663887187115,1.0,11.64,29,338
92AACDA7-BFCE-438C-AE64-000C08263774,B13G2,3.6898941912990395,1.0,11.06,29,101
92AACDA7-BFCE-438C-AE64-000C08263774,B13GEN,4.565475048141086,2.0,22.7,29,339
92AACDA7-BFCE-438C-AE64-000C08263774,B13HDD,8.378557795511806,3.0,35.769999999999996,29,102
92AACDA7-BFCE-438C-AE64-000C08263774,B13UV1,12.313242137070745,4.0,52.07,29,340
92AACDA7-BFCE-438C-AE64-000C08263774,B14DRY,27.883653671136866,12.0,152.78,29,341
92AACDA7-BFCE-438C-AE64-000C08263774,B14G1,4.55016862685841,2.0,22.34,29,106
92AACDA7-BFCE-438C-AE64-000C08263774,B14G1-B,22.675951228061823,30.0,283.6,29,107
92AACDA7-BFCE-438C-AE64-000C08263774,B14G12,3.698973906999436,1.0,11.17,29,342
92AACDA7-BFCE-438C-AE64-000C08263774,B14G1RD,25.775345547889117,14.0,185.31,29,343
92AACDA7-BFCE-438C-AE64-000C08263774,B14G2,33.20737590204363,16.0,191.0,29,109
92AACDA7-BFCE-438C-AE64-000C08263774,B14GEN,4.881240089335693,2.0,31.5,29,344
92AACDA7-BFCE-438C-AE64-000C08263774,B14HD,23.246429932160755,10.0,131.59,29,345
92AACDA7-BFCE-438C-AE64-000C08263774,B14HDD,33.44540366710146,15.0,217.37,29,110
92AACDA7-BFCE-438C-AE64-000C08263774,B14HWD,5.087878953780353,2.0,38.96,29,346
92AACDA7-BFCE-438C-AE64-000C08263774,B14ST,9.552526184541481,4.0,57.17,29,347
92AACDA7-BFCE-438C-AE64-000C08263774,B14STD,15.352068302168915,8.0,105.22,29,348
92AACDA7-BFCE-438C-AE64-000C08263774,B14UV1,19.92942023309257,10.0,131.76,29,349
92AACDA7-BFCE-438C-AE64-000C08263774,B14UV2,4.0667618922570306,1.0,16.58,29,350
92AACDA7-BFCE-438C-AE64-000C08263774,B16G1,9.872916080956927,5.0,61.68000000000001,29,113
92AACDA7-BFCE-438C-AE64-000C08263774,B16G2,18.014472237298502,7.0,92.38,29,114
92AACDA7-BFCE-438C-AE64-000C08263774,B16UV2,5.05169666298622,2.0,37.54,29,351
92AACDA7-BFCE-438C-AE64-000C08263774,BD16EMAD,4.820065138113576,1.0,36.34,29,352
92AACDA7-BFCE-438C-AE64-000C08263774,BD16UV1,4.819797292926492,1.0,36.33,29,353
92AACDA7-BFCE-438C-AE64-000C08263774,BD18EMAD,4.911863290504312,1.0,39.93,29,117
92AACDA7-BFCE-438C-AE64-000C08263774,BD20EMAD,48.392356873249916,15.0,532.11,29,119
92AACDA7-BFCE-438C-AE64-000C08263774,BD20EMAD2,9.458879211398825,2.0,66.25999999999999,29,120
92AACDA7-BFCE-438C-AE64-000C08263774,BD20GMAD,4.691038085661945,1.0,31.82,29,123
92AACDA7-BFCE-438C-AE64-000C08263774,BD22EMAD,78.98625396216086,28.0,994.3,29,127
92AACDA7-BFCE-438C-AE64-000C08263774,BD22EMAD2,10.982641708965126,4.0,131.55,29,128
92AACDA7-BFCE-438C-AE64-000C08263774,BD22EMADCW,9.43140277392176,2.0,65.3,29,354
92AACDA7-BFCE-438C-AE64-000C08263774,BD22EMADONX,5.699731391947052,2.0,72.68,29,355
92AACDA7-BFCE-438C-AE64-000C08263774,BD22GB3,4.807398212246054,1.0,35.87,29,356
92AACDA7-BFCE-438C-AE64-000C08263774,BD22GMAD,14.562343871818896,3.0,114.0,29,131
92AACDA7-BFCE-438C-AE64-000C08263774,BD22RGCW,4.712440560478137,1.0,32.53,29,134
92AACDA7-BFCE-438C-AE64-000C08263774,BD26MX2B,6.102841213161538,2.0,109.26,29,357
92AACDA7-BFCE-438C-AE64-000C08263774,C1416,5.02647199398532,2.0,36.58,29,358
92AACDA7-BFCE-438C-AE64-000C08263774,CS14S,3.6578779774000814,1.0,10.68,29,359
92AACDA7-BFCE-438C-AE64-000C08263774,CT14S,3.6578779774000814,1.0,10.68,29,360
92AACDA7-BFCE-438C-AE64-000C08263774,EPP-G2HDD-F,5.737813479997556,2.0,75.54,29,361
92AACDA7-BFCE-438C-AE64-000C08263774,EQPAD,9.844851410368967,4.0,65.94,29,167
92AACDA7-BFCE-438C-AE64-000C08263774,EQPC1,10.705421812994073,10.0,55.3,29,362
92AACDA7-BFCE-438C-AE64-000C08263774,EQPODS,7.508659285607248,10.0,89.8,29,363
92AACDA7-BFCE-438C-AE64-000C08263774,ETP-EC2SCLR-F,4.669167508101423,1.0,31.11,29,364
92AACDA7-BFCE-438C-AE64-000C08263774,ETP-G1CLR-F,6.026641427432834,3.0,82.65,29,365
92AACDA7-BFCE-438C-AE64-000C08263774,ETP-G1CLR-R,5.539317927864833,2.0,61.76,29,366
92AACDA7-BFCE-438C-AE64-000C08263774,ETP-G2CLR-F,4.5843902633457745,1.0,28.5,29,367
92AACDA7-BFCE-438C-AE64-000C08263774,ETP-G2CLR-R,4.8449275665847535,1.0,37.28,29,368
92AACDA7-BFCE-438C-AE64-000C08263774,ETP-G2CTD-F,6.092561241605438,3.0,88.35,29,369
92AACDA7-BFCE-438C-AE64-000C08263774,FBH565AW,13.220423478562925,18.0,88.32,29,370
92AACDA7-BFCE-438C-AE64-000C08263774,PMNB2B,5.6052894561738285,2.0,66.04,29,371
92AACDA7-BFCE-438C-AE64-000C08263774,PMNB5B,5.6052894561738285,2.0,66.04,29,372
92AACDA7-BFCE-438C-AE64-000C08263774,R5AAG,4.8984261036262104,3.0,26.07,29,373
92AACDA7-BFCE-438C-AE64-000C08263774,R5BFG,5.876395827784995,5.0,47.25,29,374
92AACDA7-BFCE-438C-AE64-000C08263774,RBANW,6.1184026123921855,6.0,49.32,29,375
92AACDA7-BFCE-438C-AE64-000C08263774,RBBGBGW,10.655539723555894,24.0,127.45,29,376
92AACDA7-BFCE-438C-AE64-000C08263774,RBH565AW,13.415360722699091,18.0,98.03999999999999,29,377
92AACDA7-BFCE-438C-AE64-000C08263774,RBH595AW,5.110543013394024,4.0,26.4,29,378
92AACDA7-BFCE-438C-AE64-000C08263774,RBH595AW-BLUE,5.597858480396641,6.0,28.9,29,379
92AACDA7-BFCE-438C-AE64-000C08263774,RBHR595AW,4.6349529867072725,3.0,19.8,29,380
92AACDA7-BFCE-438C-AE64-000C08263774,RBM535RW,20.302523393807217,24.0,196.07999999999998,29,381
92AACDA7-BFCE-438C-AE64-000C08263774,RBM565RW,12.215360722699092,12.0,98.03999999999999,29,382
92AACDA7-BFCE-438C-AE64-000C08263774,RF12D,6.990772665000004,5.0,146.05,29,383
92AACDA7-BFCE-438C-AE64-000C08263774,RF12G,82.78993183163281,62.0,1549.59,29,24
92AACDA7-BFCE-438C-AE64-000C08263774,RFBASS,20.909522494221164,4.0,220.87,29,268
92AACDA7-BFCE-438C-AE64-000C08263774,S13H30,9.002392617639671,5.0,48.08,29,272
92AACDA7-BFCE-438C-AE64-000C08263774,S14H20,7.1830226043768945,2.0,19.86,29,384
92AACDA7-BFCE-438C-AE64-000C08263774,S14H30,39.47678306731959,30.0,321.85,29,274
92AACDA7-BFCE-438C-AE64-000C08263774,S22,17.185889980626676,13.0,144.64,29,385
92AACDA7-BFCE-438C-AE64-000C08263774,SD400,12.998880627879416,5.0,59.63,29,276
92AACDA7-BFCE-438C-AE64-000C08263774,SO-10,3.8475508632442312,2.0,10.56,29,25
92AACDA7-BFCE-438C-AE64-000C08263774,SO-12,3.1227877316344594,1.0,5.84,29,386
92AACDA7-BFCE-438C-AE64-000C08263774,SO-13,3.2162354657760437,1.0,6.51,29,387
92AACDA7-BFCE-438C-AE64-000C08263774,TT10C7,3.616806237084069,1.0,10.21,29,280
92AACDA7-BFCE-438C-AE64-000C08263774,TT10EC2S,3.6578779774000814,1.0,10.68,29,388
92AACDA7-BFCE-438C-AE64-000C08263774,TT10G1,4.342331496826876,2.0,17.96,29,281
92AACDA7-BFCE-438C-AE64-000C08263774,TT10G2,4.979292546274106,3.0,28.35,29,282
92AACDA7-BFCE-438C-AE64-000C08263774,TT10HG,3.674856313934499,1.0,10.88,29,389
92AACDA7-BFCE-438C-AE64-000C08263774,TT12C7,3.6578779774000814,1.0,10.68,29,390
92AACDA7-BFCE-438C-AE64-000C08263774,TT12CHR,3.8232182655855125,1.0,12.78,29,391
92AACDA7-BFCE-438C-AE64-000C08263774,TT12EC2S,9.730902103301208,5.0,56.79,29,284
92AACDA7-BFCE-438C-AE64-000C08263774,TT12G1,5.369998505398728,3.0,42.38,29,285
92AACDA7-BFCE-438C-AE64-000C08263774,TT12G2,18.775568698942806,9.0,108.9,29,286
92AACDA7-BFCE-438C-AE64-000C08263774,TT13CHR,3.889886230474539,1.0,13.73,29,392
92AACDA7-BFCE-438C-AE64-000C08263774,TT13EC2S,3.7517861786275453,1.0,11.83,29,290
92AACDA7-BFCE-438C-AE64-000C08263774,TT13G2,4.842019376182411,2.0,30.25,29,292
92AACDA7-BFCE-438C-AE64-000C08263774,TT14C7,3.7733752977756088,1.0,12.11,29,295
92AACDA7-BFCE-438C-AE64-000C08263774,TT14EC2S,9.36526722355395,4.0,51.3,29,296
92AACDA7-BFCE-438C-AE64-000C08263774,TT14ECR,3.795254706956866,1.0,12.4,29,393
92AACDA7-BFCE-438C-AE64-000C08263774,TT14G1,4.613260086082565,2.0,23.86,29,297
92AACDA7-BFCE-438C-AE64-000C08263774,TT14G2,15.083028766894275,8.0,96.0,29,298
92AACDA7-BFCE-438C-AE64-000C08263774,TT16EC2S,13.514757076117254,5.0,71.94,29,303
92AACDA7-BFCE-438C-AE64-000C08263774,TT16EMAD,5.508247467391093,2.0,59.84,29,394
92AACDA7-BFCE-438C-AE64-000C08263774,TT16G2,10.293136856344441,5.0,79.33,29,305
92AACDA7-BFCE-438C-AE64-000C08263774,TX5ABN,5.610817625039146,6.0,29.29,29,395
92AACDA7-BFCE-438C-AE64-000C08263774,TX5ALW,5.998182189004386,6.0,43.62,29,396
92AACDA7-BFCE-438C-AE64-000C08263774,TX5AN,11.955638321629193,12.0,85.56,29,397
92AACDA7-BFCE-438C-AE64-000C08263774,TX5AW,10.88849090680068,10.0,61.199999999999996,29,398
92AACDA7-BFCE-438C-AE64-000C08263774,TX5AW-FG,12.027639546366423,11.0,98.25,29,399
92AACDA7-BFCE-438C-AE64-000C08263774,TX5BW,11.983096876824284,12.0,88.68,29,400
92AACDA7-BFCE-438C-AE64-000C08263774,TX5BW-FG,11.130536264855532,9.0,79.35,29,401
92AACDA7-BFCE-438C-AE64-000C08263774,TX5BXN,5.730762586016799,6.0,33.15,29,402
92AACDA7-BFCE-438C-AE64-000C08263774,TX707W,14.113986615843451,18.0,147.66,29,403
92AACDA7-BFCE-438C-AE64-000C08263774,TX747W-GRAY,7.474141854904581,12.0,57.8,29,404
92AACDA7-BFCE-438C-AE64-000C08263774,TX747W-GREEN,7.474141854904581,12.0,57.8,29,405
92AACDA7-BFCE-438C-AE64-000C08263774,TX747W-ORANGE,16.54806375428272,30.0,144.5,29,406
92AACDA7-BFCE-438C-AE64-000C08263774,TX747W-YELLOW,7.474141854904581,12.0,57.8,29,407
92AACDA7-BFCE-438C-AE64-000C08263774,TX7AN,5.925693427236653,6.0,40.5,29,408
92AACDA7-BFCE-438C-AE64-000C08263774,TX7AW,24.718344534074536,27.0,204.54,29,409
92AACDA7-BFCE-438C-AE64-000C08263774,TX7AW-FG,6.151243718581427,6.0,51.0,29,410
92AACDA7-BFCE-438C-AE64-000C08263774,TX8AW,5.692256112609122,6.0,31.86,29,411
92AACDA7-BFCE-438C-AE64-000C08263774,TXAFW,15.36096845473712,20.0,218.01,29,412
92AACDA7-BFCE-438C-AE64-000C08263774,TXCHW-FG-AGC,6.41980177957905,6.0,67.02,29,413
92AACDA7-BFCE-438C-AE64-000C08263774,TXCPW,5.692256112609122,6.0,31.86,29,414
92AACDA7-BFCE-438C-AE64-000C08263774,TXGKAWW,12.228904036293784,11.0,109.22999999999999,29,415
92AACDA7-BFCE-438C-AE64-000C08263774,TXJZN,5.610817625039146,6.0,29.29,29,416
92AACDA7-BFCE-438C-AE64-000C08263774,TXPCW,7.995523808936286,12.0,98.04,29,417
92AACDA7-BFCE-438C-AE64-000C08263774,TXR5AW,5.998182189004386,6.0,43.62,29,418
92AACDA7-BFCE-438C-AE64-000C08263774,TXR5BW,5.777947893406655,6.0,34.8,29,419
9C96AAE8-7B6A-4291-A623-0009586BB529,50PAG05-VM,8.896667081526461,1.0,2200.0,30,420
9C96AAE8-7B6A-4291-A623-0009586BB529,EJ14,3.3961128484835292,1.0,7.99,30,421
9C96AAE8-7B6A-4291-A623-0009586BB529,EJ19,3.3961128484835292,1.0,7.99,30,148
9C96AAE8-7B6A-4291-A623-0009586BB529,P23BALLENDTEE5,1.2,1.0,0.0,30,422
9C96AAE8-7B6A-4291-A623-0009586BB529,PW-ECT-10,8.444941546337006,1.0,1400.0,30,423
9C96AAE8-7B6A-4291-A623-0009586BB529,PW-HPCP-03,4.195232148512309,1.0,18.99,30,424
9C96AAE8-7B6A-4291-A623-0009586BB529,PW-HPRP-03,30.665010671521436,7.0,2510.94,30,425
9C96AAE8-7B6A-4291-A623-0009586BB529,PW-HTK-01,5.131629535067065,1.0,49.99,30,426
9C96AAE8-7B6A-4291-A623-0009586BB529,PW-PL-01S,2.9900914121273585,1.0,4.99,30,427
9C96AAE8-7B6A-4291-A623-0009586BB529,PW-PL-03S,2.9900914121273585,1.0,4.99,30,428
9C96AAE8-7B6A-4291-A623-0009586BB529,XSAPB1256,3.971963526845863,1.0,14.99,30,429
9F598D78-FF8E-41EE-A2D6-000EFA351FF3,B08G12,3.971963526845863,1.0,14.99,31,430
9F598D78-FF8E-41EE-A2D6-000EFA351FF3,B10G12,4.032624935683841,1.0,15.99,31,334
9F598D78-FF8E-41EE-A2D6-000EFA351FF3,B12G12,4.089816047962442,1.0,16.99,31,336
9F598D78-FF8E-41EE-A2D6-000EFA351FF3,B16G12,4.2905878045666705,1.0,20.99,31,431
9F598D78-FF8E-41EE-A2D6-000EFA351FF3,S14H30,4.089816047962442,1.0,16.99,31,274
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B10UV2,3.7610957881455467,1.0,11.95,32,432
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B12UV2,3.7839975524322313,1.0,12.25,32,433
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B14G1,3.7055259369907363,1.0,11.25,32,106
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B14G1RD,7.522191576291093,2.0,23.9,32,343
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B14G2,9.01762354738265,4.0,42.8,32,109
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B14GEN,3.7217206229107167,1.0,11.45,32,344
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B14HDD,4.614867803470663,2.0,23.9,32,110
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B14UV1,17.346346050484158,6.0,83.0,32,349
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B14UV2,3.870694414558441,1.0,13.45,32,350
AAEA0951-4796-4C6B-959D-0000BC3ECB97,B16G2,3.870694414558441,1.0,13.45,32,114
AAEA0951-4796-4C6B-959D-0000BC3ECB97,BD22EMAD,4.711545438831021,1.0,32.5,32,127
AAEA0951-4796-4C6B-959D-0000BC3ECB97,BD22GB4,4.514186004672526,1.0,26.5,32,434
AAEA0951-4796-4C6B-959D-0000BC3ECB97,CPB1424,4.893472657771326,2.0,31.9,32,435
AAEA0951-4796-4C6B-959D-0000BC3ECB97,EPP-AMUP-F1-5A,8.916193076042964,2.0,50.0,32,163
AAEA0951-4796-4C6B-959D-0000BC3ECB97,EPP-AMUP-R1-5A,5.210238052925101,1.0,54.16,32,436
AAEA0951-4796-4C6B-959D-0000BC3ECB97,EPP-G2HDD-F,4.797312260588446,1.0,35.5,32,361
AAEA0951-4796-4C6B-959D-0000BC3ECB97,EQPB1,2.8389967146756447,1.0,4.15,32,169
AAEA0951-4796-4C6B-959D-0000BC3ECB97,ETP-EC2SCLR-R,4.657892725338701,1.0,30.75,32,437
AAEA0951-4796-4C6B-959D-0000BC3ECB97,P1420,4.1041650800285,1.0,17.25,32,229
AAEA0951-4796-4C6B-959D-0000BC3ECB97,PF1416,4.762465529258278,1.0,34.25,32,240
AAEA0951-4796-4C6B-959D-0000BC3ECB97,PW-AMSG-10,4.115064370486536,1.0,17.45,32,438
AAEA0951-4796-4C6B-959D-0000BC3ECB97,PW-AMSGRA-10,4.217982882488811,1.0,19.45,32,439
AAEA0951-4796-4C6B-959D-0000BC3ECB97,PW5AW,3.2918640616783934,1.0,7.1,32,440
AAEA0951-4796-4C6B-959D-0000BC3ECB97,PW727W,3.2918640616783934,1.0,7.1,32,262
AAEA0951-4796-4C6B-959D-0000BC3ECB97,RBANW,3.3690537003695233,1.0,7.75,32,375
AAEA0951-4796-4C6B-959D-0000BC3ECB97,RBH565AW,22.467085174980028,23.0,125.35,32,377
AAEA0951-4796-4C6B-959D-0000BC3ECB97,RBH565AW-4PFG,4.232546246676708,1.0,19.75,32,441
AAEA0951-4796-4C6B-959D-0000BC3ECB97,RBH565LAW,3.0640801308076813,1.0,5.45,32,442
AAEA0951-4796-4C6B-959D-0000BC3ECB97,RBH565TW,5.160822893419583,5.0,22.59,32,443
AAEA0951-4796-4C6B-959D-0000BC3ECB97,S1330,4.167847070064456,1.0,18.45,32,271
AAEA0951-4796-4C6B-959D-0000BC3ECB97,S1430,4.167847070064456,1.0,18.45,32,273
AAEA0951-4796-4C6B-959D-0000BC3ECB97,S14H30,15.218871912496212,5.0,49.3,32,274
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TT10G1,3.5223877202902254,1.0,9.2,32,281
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TT10G2,3.5223877202902254,1.0,9.2,32,282
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TT12G1,3.5702437414678605,1.0,9.7,32,285
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TT12G2,3.5702437414678605,1.0,9.7,32,286
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TT14G1,3.68073127837752,1.0,10.95,32,297
AAEA0951-4796-4C6B-959D-0000BC3ECB97,TT14G2,3.68073127837752,1.0,10.95,32,298
